Date,Open,High,Low,Close,Volume
2017-06-12,2940.88,2980.00,2480.03,2550.01,28118.36272657
2017-06-13,2559.91,2783.62,2559.91,2709.77,18284.97202701
2017-06-14,2706.73,2801.00,2490.01,2540.73,23611.17487158
2017-06-15,2542.45,2552.06,2120.00,2326.49,40196.59313172
2017-06-16,2325.52,2525.00,2289.62,2518.53,16550.33590021
2017-06-17,2518.52,2668.44,2412.10,2651.91,11806.67890650
2017-06-18,2653.28,2674.40,2466.00,2494.28,9061.11148853
2017-06-19,2494.28,2596.00,2460.62,2557.52,10990.83856742
2017-06-20,2555.03,2783.00,2553.02,2768.00,14469.75743188
2017-06-21,2768.00,2789.00,2632.81,2681.70,14312.20393166
2017-06-22,2681.67,2740.00,2594.61,2716.60,13693.16025465
2017-06-23,2705.68,2745.00,2675.71,2725.00,7576.48514748
2017-06-24,2725.39,2733.80,2525.00,2528.21,12722.08377766
2017-06-25,2531.21,2635.72,2483.41,2496.64,10057.51169941
2017-06-26,2496.64,2550.03,2317.20,2345.05,21135.68870584
2017-06-27,2350.21,2465.00,2291.00,2412.99,19748.79041231
2017-06-28,2412.00,2570.00,2410.01,2559.33,13171.68592010
2017-06-29,2557.56,2594.78,2500.31,2573.99,8767.02526311
2017-06-30,2569.03,2573.78,2503.01,2519.89,8233.43185585
2017-07-01,2517.00,2525.83,2404.89,2439.99,8710.55612459
2017-07-02,2432.42,2491.99,2374.34,2489.98,9197.12548700
2017-07-03,2487.01,2595.00,2472.68,2553.98,11893.12273422
2017-07-04,2553.57,2639.47,2539.86,2564.55,10090.79949184
2017-07-05,2558.45,2621.00,2530.10,2618.15,10323.03269725
2017-07-06,2618.15,2623.00,2522.00,2603.78,9012.83544544
2017-07-07,2600.43,2612.00,2486.01,2528.95,8513.62017278
2017-07-08,2528.00,2549.80,2462.00,2545.49,6271.98041697
2017-07-09,2544.50,2564.65,2515.00,2538.60,3955.34711289
2017-07-10,2533.24,2540.16,2365.11,2407.00,13130.03001434
2017-07-11,2408.01,2410.22,2242.62,2315.65,20794.90361599
2017-07-12,2315.00,2408.84,2239.54,2385.22,13522.78907494
2017-07-13,2392.84,2425.16,2312.93,2347.23,9287.72231237
2017-07-14,2347.32,2357.84,2179.62,2199.90,10631.10026815
2017-07-15,2199.90,2226.00,1978.00,2078.00,20063.79452164
2017-07-16,2076.22,2084.42,1830.00,1866.02,24884.83957704
2017-07-17,1869.98,2152.00,1850.93,2123.24,23071.27119045
2017-07-18,2123.23,2374.78,2123.23,2359.95,27815.39167477
2017-07-19,2359.97,2402.50,2227.00,2234.99,18109.14701043
2017-07-20,2227.00,2680.00,2223.00,2648.87,25588.40503770
2017-07-21,2648.87,2938.00,2614.00,2629.00,26899.91953221
2017-07-22,2629.00,2882.00,2611.39,2810.86,13581.60844529
2017-07-23,2812.00,2855.00,2640.00,2761.85,11367.60774004
2017-07-24,2769.97,2800.00,2701.00,2772.73,10044.64532439
2017-07-25,2772.68,2775.79,2450.00,2489.99,18736.13525321
2017-07-26,2490.00,2608.96,2400.00,2471.42,19569.16762569
2017-07-27,2472.19,2600.00,2443.70,2565.11,10762.66963596
2017-07-28,2565.11,2825.00,2542.46,2751.90,14929.98204131
2017-07-29,2751.73,2800.00,2657.39,2736.58,9782.36639310
2017-07-30,2736.58,2774.45,2569.69,2718.07,11877.30170416
2017-07-31,2718.15,2848.77,2680.01,2837.44,9626.39063224
2017-08-01,2837.44,2929.17,2615.00,2775.38,13447.71098146
2017-08-02,2775.38,2779.07,2670.00,2707.87,9006.62625648
2017-08-03,2705.64,2797.51,2650.00,2789.99,7991.44913318
2017-08-04,2789.99,2877.52,2765.91,2826.57,8196.22384574
2017-08-05,2826.36,3339.66,2825.00,3256.00,16141.05194098
2017-08-06,3256.00,3296.51,3146.10,3261.49,7374.72295669
2017-08-07,3261.49,3430.00,3186.00,3356.00,11244.86239963
2017-08-08,3356.00,3490.00,3300.00,3431.98,15924.37075065
2017-08-09,3432.00,3463.31,3178.72,3331.01,13065.65202526
2017-08-10,3331.00,3448.00,3293.01,3410.00,10377.50277342
2017-08-11,3410.00,3550.00,3385.00,3539.00,10834.46358432
2017-08-12,3538.93,3934.00,3528.73,3872.00,12487.87105226
2017-08-13,3874.24,4190.00,3725.37,3961.43,17105.37040808
2017-08-14,3957.04,4328.00,3954.00,4212.99,12955.13842631
2017-08-15,4212.99,4400.00,3800.00,4044.57,25453.73466987
2017-08-16,4044.35,4364.00,3926.06,4299.00,13370.43074149
2017-08-17,4299.00,4480.00,4167.21,4306.40,14643.69153279
2017-08-18,4306.40,4368.00,3990.32,4119.67,16025.10945639
2017-08-19,4115.92,4188.00,3900.00,4054.40,17105.82335302
2017-08-20,4053.57,4130.00,4000.00,4088.40,6639.64986291
2017-08-21,4090.94,4111.96,3949.78,4014.21,8749.41309597
2017-08-22,4003.00,4139.31,3600.00,4089.61,23501.94921682
2017-08-23,4089.61,4248.97,4011.09,4100.00,14114.41875195
2017-08-24,4100.00,4246.41,4062.26,4227.62,10969.32900797
2017-08-25,4225.00,4449.98,4199.53,4324.84,10716.44672284
2017-08-26,4320.03,4372.20,4232.43,4323.69,7341.49826493
2017-08-27,4324.00,4393.30,4290.32,4354.90,4338.00151324
2017-08-28,4355.06,4365.96,4169.01,4341.84,7750.86969054
2017-08-29,4342.53,4649.78,4328.66,4584.86,11627.94290352
2017-08-30,4583.83,4642.22,4479.00,4550.00,9508.08298531
2017-08-31,4549.99,4765.21,4532.58,4719.85,8635.51019228
2017-09-01,4724.30,4872.96,4671.09,4870.00,14147.08833600
2017-09-02,4870.00,4979.90,4488.50,4605.89,17362.21449344
2017-09-03,4606.00,4700.00,4385.00,4550.00,11419.85595478
2017-09-04,4550.00,4624.72,4058.50,4250.97,23636.04213539
2017-09-05,4260.49,4449.45,4001.93,4412.81,21534.61105426
2017-09-06,4413.93,4649.23,4356.42,4608.52,17655.09235493
2017-09-07,4605.89,4674.34,4475.00,4602.71,9476.33809109
2017-09-08,4602.81,4679.97,4195.00,4197.20,20116.68508203
2017-09-09,4196.10,4379.78,4125.99,4276.30,13761.09042631
2017-09-10,4276.38,4334.38,4010.00,4293.55,14806.94078566
2017-09-11,4293.55,4353.49,4092.40,4197.67,11448.50459620
2017-09-12,4197.69,4377.65,4080.00,4164.85,12576.28709700
2017-09-13,4164.88,4204.99,3720.01,3850.00,28377.30347607
2017-09-14,3847.99,3949.99,3251.29,3359.00,36144.70636895
2017-09-15,3358.93,3772.52,2972.01,3682.02,62813.47658772
2017-09-16,3682.02,3872.90,3500.00,3692.97,27103.03170042
2017-09-17,3697.26,3772.52,3463.00,3704.76,11966.39229893
2017-09-18,3711.95,4100.00,3646.39,4016.21,16486.16352254
2017-09-19,4020.88,4122.70,3848.35,3897.97,15269.79785869
2017-09-20,3889.45,4050.00,3820.56,3948.46,11873.31353467
2017-09-21,3948.00,3973.00,3612.00,3631.81,16171.16735287
2017-09-22,3639.55,3761.84,3514.00,3595.93,16579.64541749
2017-09-23,3597.60,3810.25,3552.00,3770.00,10707.24647846
2017-09-24,3766.16,3783.25,3615.00,3694.97,7318.02939599
2017-09-25,3691.28,3968.59,3650.02,3926.00,13810.03879793
2017-09-26,3926.00,3970.00,3850.61,3908.26,10938.65118967
2017-09-27,3911.97,4190.00,3870.00,4183.39,13277.32840874
2017-09-28,4182.04,4270.01,4123.50,4152.00,11067.82296898
2017-09-29,4149.28,4227.62,4022.02,4162.95,12291.22100126
2017-09-30,4162.93,4347.20,4132.01,4318.07,7616.67984615
2017-10-01,4318.07,4349.00,4216.00,4289.17,6864.85800180
2017-10-02,4289.10,4453.00,4282.09,4407.00,8195.87111233
2017-10-03,4407.09,4425.00,4218.00,4272.02,12914.65139023
2017-10-04,4272.02,4343.00,4170.07,4206.26,8504.29010907
2017-10-05,4209.74,4356.05,4137.96,4355.35,8004.91592824
2017-10-06,4355.30,4425.00,4278.40,4338.01,9072.31781623
2017-10-07,4338.00,4383.95,4312.82,4338.92,3278.08523623
2017-10-08,4338.92,4585.00,4327.41,4583.97,10221.64329231
2017-10-09,4584.00,4865.00,4541.00,4780.00,12293.55045043
2017-10-10,4777.00,4909.97,4739.90,4861.47,11510.00734765
2017-10-11,4869.09,4885.54,4700.00,4831.09,11292.51940678
2017-10-12,4836.68,5388.00,4789.04,5289.74,18903.88203999
2017-10-13,5289.70,5846.43,5265.08,5502.00,27588.85414102
2017-10-14,5501.77,5767.14,5497.40,5694.20,9332.17278643
2017-10-15,5694.20,5830.00,5415.00,5492.80,10965.03318137
2017-10-16,5496.04,5747.97,5455.65,5720.28,8961.63122217
2017-10-17,5720.81,5807.11,5506.78,5628.32,10159.91155134
2017-10-18,5625.63,5639.90,5101.36,5390.69,17460.15853204
2017-10-19,5390.59,5735.00,5387.88,5627.36,11124.68666196
2017-10-20,5627.36,6065.00,5589.80,6045.00,14098.74825221
2017-10-21,6045.00,6180.00,5871.00,6027.05,16330.14737372
2017-10-22,6027.08,6120.00,5700.00,5872.00,12230.95162560
2017-10-23,5871.92,6045.34,5617.75,5930.87,13503.58055234
2017-10-24,5930.97,6000.00,5534.32,5685.00,16764.07736975
2017-10-25,5680.00,5685.00,5366.00,5655.00,14210.75719974
2017-10-26,5644.04,5988.00,5630.00,5892.80,11884.02011573
2017-10-27,5892.86,5994.06,5674.06,5741.45,12447.11737652
2017-10-28,5741.34,5875.66,5646.18,5781.82,6835.92713947
2017-10-29,5781.98,6145.42,5683.00,6145.39,11199.49305433
2017-10-30,6145.42,6316.85,6024.03,6079.90,14045.18131078
2017-10-31,6078.56,6420.00,6072.81,6343.37,12752.03506503
2017-11-01,6343.37,6622.81,6340.01,6595.94,11343.09594873
2017-11-02,6594.99,7354.10,6524.45,6974.49,27231.64121846
2017-11-03,6975.00,7500.00,6925.22,7294.00,15929.54790942
2017-11-04,7295.12,7458.00,6994.00,7458.00,9614.27777120
2017-11-05,7451.47,7590.00,7275.16,7528.00,8253.42658145
2017-11-06,7528.00,7570.56,6961.50,7001.17,17345.18841977
2017-11-07,7000.01,7244.69,6922.07,7108.89,14803.22914217
2017-11-08,7113.84,7888.00,6993.00,7342.00,20814.12356040
2017-11-09,7342.00,7495.60,7061.20,7208.60,18405.59437970
2017-11-10,7208.71,7343.18,6490.60,6490.60,21430.43295942
2017-11-11,6490.61,6820.00,6223.00,6253.03,19344.27473224
2017-11-12,6253.00,6503.00,5555.55,6176.06,32800.83184950
2017-11-13,6197.58,6775.75,5645.00,6390.01,30081.04534030
2017-11-14,6391.01,6750.00,6310.00,6530.00,14311.28128046
2017-11-15,6532.00,7275.16,6525.65,7142.50,16399.58447602
2017-11-16,7160.00,7826.00,7117.46,7820.00,16767.46165668
2017-11-17,7815.80,7997.00,7528.50,7835.00,19943.27449344
2017-11-18,7839.37,7860.00,7431.54,7756.00,9322.37450254
2017-11-19,7756.00,8036.30,7675.00,7970.00,7745.23433871
2017-11-20,7971.98,8268.20,7884.85,8190.79,8456.69951607
2017-11-21,8191.55,8354.46,7770.00,8249.00,11681.99010884
2017-11-22,8249.01,8310.89,7935.00,8145.11,9804.24907785
2017-11-23,8145.11,8284.00,8058.69,8129.00,7835.58961338
2017-11-24,8128.99,8340.00,7876.00,8243.26,10040.05163406
2017-11-25,8240.10,8689.00,8114.78,8610.11,11516.74333574
2017-11-26,8610.11,9366.60,8538.20,9350.45,9352.55486224
2017-11-27,9353.22,9721.70,8971.11,9499.96,15408.36742564
2017-11-28,9499.95,9968.00,9462.00,9949.37,10262.98251199
2017-11-29,9952.94,11395.00,9848.00,10310.68,26405.52479230
2017-11-30,10310.68,10618.29,9000.00,9639.17,30850.00480692
2017-12-01,9639.17,10744.00,9370.11,10482.20,17800.00944656
2017-12-02,10500.00,11200.00,10482.27,10900.01,11230.30759629
2017-12-03,10900.01,11800.01,10770.32,11725.00,7909.73321374
2017-12-04,11725.00,11799.99,10513.16,11189.39,18402.96409516
2017-12-05,11178.11,11850.00,11100.00,11690.00,12685.80847032
2017-12-06,11690.00,12828.06,11623.99,12828.06,15949.31078915
2017-12-07,12828.06,15995.00,12828.06,15715.20,26602.83459342
2017-12-08,15715.17,16666.66,13482.42,15029.98,27527.15459038
2017-12-09,15030.00,15998.50,12701.05,14074.40,16461.88636458
2017-12-10,14100.00,15192.32,13011.00,14930.55,16571.24686567
2017-12-11,14930.55,16570.00,14029.86,16438.00,16790.34999413
2017-12-12,16440.11,17428.42,15967.29,17254.45,15223.62753458
2017-12-13,17257.60,17350.00,15497.69,15999.50,17107.97166733
2017-12-14,15999.50,16830.45,15852.69,16351.39,13879.99101213
2017-12-15,16351.39,17934.00,16072.73,17749.00,19165.04428454
2017-12-16,17749.00,18866.66,17111.00,18727.47,9164.83572612
2017-12-17,18730.00,19666.00,18660.00,18681.19,9482.24054846
2017-12-18,18681.19,19310.67,17835.20,18547.81,15436.44227495
2017-12-19,18534.73,19160.79,17500.00,18179.96,16296.77437949
2017-12-20,18179.98,18222.32,15800.00,16870.93,32949.86464572
2017-12-21,16873.96,17281.17,15005.00,15289.97,22065.35342910
2017-12-22,15290.00,15855.00,11159.93,13435.00,52616.53601503
2017-12-23,13435.01,15756.22,12880.74,14965.04,27182.52561338
2017-12-24,14994.00,15599.64,12488.00,12970.00,19273.25993718
2017-12-25,12967.92,14650.00,12622.00,14056.13,12753.46193233
2017-12-26,14117.15,16147.87,13555.01,15698.48,13964.55712992
2017-12-27,15698.50,16480.52,14484.00,15029.99,15639.08368327
2017-12-28,15010.01,15483.22,13500.00,13553.32,16927.52061850
2017-12-29,13553.32,15111.00,13553.32,14498.00,13427.26259478
2017-12-30,14511.70,14659.37,12050.00,12847.32,21959.76129352
2017-12-31,12847.27,14187.57,12491.21,13808.19,12670.71352006
2018-01-01,13840.53,14296.06,12801.38,13189.36,7434.85318035
2018-01-02,13189.08,14780.26,12910.58,14596.11,13013.67293120
2018-01-03,14596.68,15500.00,14546.28,14834.30,14242.67888714
2018-01-04,14822.12,15430.27,14192.37,14780.40,14155.24850951
2018-01-05,14781.45,16532.99,14773.67,16367.42,15989.73059737
2018-01-06,16367.42,17200.00,16194.98,16772.83,11893.84693957
2018-01-07,16759.01,17234.99,15707.16,16093.08,8714.48606683
2018-01-08,16097.51,16521.66,13900.00,14908.69,15877.87300469
2018-01-09,14949.90,15367.18,14123.97,14747.78,13276.21947319
2018-01-10,14747.78,14851.30,13412.00,14525.40,19054.93631743
2018-01-11,14530.56,14973.07,12800.00,13702.83,18445.73580440
2018-01-12,13729.94,14152.19,12807.27,13520.00,14852.87145172
2018-01-13,13520.00,14619.10,13489.77,14254.98,8608.61667745
2018-01-14,14254.98,14365.81,13072.22,13563.11,7603.88914076
2018-01-15,13564.26,14394.36,13300.00,13942.18,8201.77942137
2018-01-16,13993.05,14026.19,11120.91,11554.53,29872.61275881
2018-01-17,11526.53,11882.75,9222.00,9780.36,43307.50103284
2018-01-18,9780.33,12146.00,9780.32,11788.35,27225.30031542
2018-01-19,11790.00,12050.39,11025.18,11270.01,15596.95478032
2018-01-20,11270.00,13052.12,11161.78,12968.01,10563.17612926
2018-01-21,12961.00,12999.90,11214.40,11514.92,11194.77208615
2018-01-22,11513.68,11910.78,10330.01,10488.78,13958.01851946
2018-01-23,10488.78,11409.87,9927.54,11234.98,19787.82101072
2018-01-24,11207.45,11500.00,10488.13,11047.74,12015.09050974
2018-01-25,11047.66,11741.82,10868.57,11246.98,11067.25707218
2018-01-26,11246.98,11635.00,10263.32,11047.11,15078.57209789
2018-01-27,11037.14,11579.41,10780.18,11444.99,9422.78133051
2018-01-28,11427.02,11989.15,11332.29,11599.99,10625.29169439
2018-01-29,11599.99,11820.01,11037.77,11231.48,9963.10713201
2018-01-30,11231.48,11247.08,9731.20,9950.45,16981.27368294
2018-01-31,9950.42,10324.00,9514.96,9974.52,16503.15904658
2018-02-01,9974.91,10187.56,8820.96,8970.00,20517.08528426
2018-02-02,8970.00,9234.10,7625.25,8580.00,47828.98222220
2018-02-03,8551.19,9443.96,8170.71,9386.72,17968.92903954
2018-02-04,9391.30,9491.20,8189.32,8301.65,14407.72075143
2018-02-05,8301.65,8416.03,6865.66,6877.61,37314.24206479
2018-02-06,6877.61,7486.98,5920.72,7162.31,70503.74449341
2018-02-07,7170.00,8649.00,7160.38,8239.40,43855.53957859
2018-02-08,8239.40,8644.36,7543.27,8218.66,23954.17499488
2018-02-09,8218.11,8779.62,7753.32,8622.27,20171.26383890
2018-02-10,8622.27,9090.80,8254.00,8322.01,14961.56916425
2018-02-11,8333.19,8589.10,7820.00,8325.22,12932.47914776
2018-02-12,8342.60,8850.00,8026.00,8655.98,13678.48567758
2018-02-13,8676.09,8995.00,8360.13,8570.10,13296.53485743
2018-02-14,8570.24,9380.00,8461.38,9291.01,16132.65630397
2018-02-15,9309.01,10234.00,9188.10,10071.02,20335.63885480
2018-02-16,10087.00,10300.00,9707.51,9959.00,13826.94542588
2018-02-17,9960.80,10870.35,9920.63,10796.14,12768.53903966
2018-02-18,10791.15,11300.00,10153.15,10790.00,19048.32476094
2018-02-19,10791.38,11262.48,10307.51,11102.81,10835.30337153
2018-02-20,11098.31,11722.58,10992.86,11671.91,13403.64021967
2018-02-21,11670.00,11780.00,10358.00,10541.33,21863.80463025
2018-02-22,10547.88,10935.00,9731.20,9890.02,20666.52749698
2018-02-23,9890.02,10405.30,9600.00,10209.77,16877.98215444
2018-02-24,10209.77,10540.63,9533.00,9570.00,13420.57907918
2018-02-25,9570.01,9883.41,9260.00,9455.60,11827.61133621
2018-02-26,9454.67,10400.00,9376.34,10267.98,14349.77524723
2018-02-27,10267.99,10850.00,10150.00,10623.60,12281.63384959
2018-02-28,10621.65,11064.75,10364.78,10483.30,10170.08494253
2018-03-01,10482.78,10942.90,10223.41,10934.00,9145.85501576
2018-03-02,10932.81,11175.00,10774.01,10933.67,9609.09324747
2018-03-03,10931.12,11503.24,10848.82,11458.99,7686.39521320
2018-03-04,11459.70,11500.00,11054.91,11350.00,5468.46196068
2018-03-05,11340.99,11688.00,11247.62,11667.43,10632.83935679
2018-03-06,11669.99,11682.10,10707.00,10712.43,12855.71609488
2018-03-07,10712.00,10911.78,9450.00,9689.79,24526.90640041
2018-03-08,9682.73,10150.00,9078.95,9350.00,24700.96409560
2018-03-09,9347.08,9466.00,8366.00,8888.09,28461.15570557
2018-03-10,8888.11,9514.96,8653.90,9122.67,13027.33266848
2018-03-11,9116.07,9750.00,8450.00,9637.78,17164.29732602
2018-03-12,9653.95,9892.00,8857.00,8929.97,17320.73741441
2018-03-13,8929.96,9482.79,8742.07,9049.87,18629.30417820
2018-03-14,9073.66,9356.14,8201.14,8291.19,18320.21413642
2018-03-15,8297.10,8425.00,7682.00,8215.01,21249.71224414
2018-03-16,8224.74,8613.06,7914.08,8550.00,15664.51725431
2018-03-17,8539.28,8579.90,7730.23,7835.00,12229.86466476
2018-03-18,7833.09,8091.64,7325.37,7473.05,16318.20403960
2018-03-19,7482.83,8718.74,7466.57,8395.01,22770.46909967
2018-03-20,8399.71,8961.53,8313.01,8941.74,13135.61790414
2018-03-21,8941.73,9188.10,8754.83,8889.10,12896.08927978
2018-03-22,8892.02,9099.59,8503.52,8616.00,12535.55420664
2018-03-23,8621.03,8766.03,8265.00,8628.82,13775.75699415
2018-03-24,8628.68,9020.00,8580.09,8917.89,8585.13153446
2018-03-25,8917.98,8972.20,8368.63,8615.28,9835.48574714
2018-03-26,8618.72,8653.68,7863.04,7919.99,16775.03557830
2018-03-27,7919.99,8273.36,7742.11,7894.09,13820.89944545
2018-03-28,7902.99,8104.98,7723.03,7905.73,8931.28023636
2018-03-29,7905.73,8000.00,7329.00,7346.96,15279.10033377
2018-03-30,7337.06,7382.58,6550.00,6823.68,35303.06628747
2018-03-31,6816.75,7231.73,6751.00,7058.00,11451.28950996
2018-04-01,7045.11,7068.90,6427.16,6910.39,18698.01704423
2018-04-02,6901.40,7106.50,6758.45,6977.24,13151.35435078
2018-04-03,6977.24,7506.84,6894.57,7470.00,16340.17176709
2018-04-04,7470.00,7491.58,6734.99,6855.71,15388.63279455
2018-04-05,6859.50,6928.70,6578.95,6772.00,12391.87929236
2018-04-06,6772.00,6850.00,6510.00,6619.36,9052.66058390
2018-04-07,6619.36,7069.13,6539.69,6996.97,7627.36501854
2018-04-08,6995.60,7104.52,6863.00,6990.00,4523.73203879
2018-04-09,6991.31,7175.83,6642.31,6674.46,8753.57626217
2018-04-10,6667.09,6871.88,6611.49,6849.66,7160.69672230
2018-04-11,6848.29,6984.92,6779.44,6915.04,5830.20461227
2018-04-12,6912.00,8069.34,6758.45,7678.00,17772.63689703
2018-04-13,7684.27,8239.33,7674.99,8099.79,19082.74908382
2018-04-14,8094.10,8232.14,7805.00,8021.60,11283.99545061
2018-04-15,8023.87,8417.00,7945.20,8297.28,7341.38806255
2018-04-16,8305.23,8424.99,7905.00,7996.29,10818.36622302
2018-04-17,7988.10,8160.85,7850.00,7872.33,8904.14340102
2018-04-18,7872.33,8170.99,7806.81,8116.75,8452.48542061
2018-04-19,8112.88,8297.99,8074.44,8245.00,10535.68513381
2018-04-20,8248.66,8567.68,8200.01,8511.04,13420.03340993
2018-04-21,8515.26,9023.40,8480.00,8795.61,17624.48528492
2018-04-22,8791.30,9036.52,8718.74,8870.73,9009.35138717
2018-04-23,8873.72,9006.39,8760.00,8849.98,10443.23441196
2018-04-24,8849.98,9467.57,8829.32,9462.51,18454.73294139
2018-04-25,9462.51,9755.53,8751.00,8969.50,31927.00735250
2018-04-26,8962.00,9175.00,8647.29,8872.90,20234.52294469
2018-04-27,8868.94,9387.82,8864.24,9091.58,13500.24056656
2018-04-28,9091.57,9425.00,8854.47,9398.51,16453.15016652
2018-04-29,9391.59,9538.75,9180.00,9314.99,11399.33936534
2018-04-30,9316.99,9443.96,9111.00,9326.60,7594.17596749
2018-05-01,9323.80,9331.50,8815.91,8959.51,12021.39475925
2018-05-02,8958.11,9188.10,8955.63,9111.01,10382.77974899
2018-05-03,9112.02,9731.20,9086.84,9638.26,11987.08233341
2018-05-04,9638.26,9799.99,9527.38,9644.82,7920.90079204
2018-05-05,9644.82,9948.98,9628.56,9838.07,6933.66723688
2018-05-06,9838.98,9918.41,9375.00,9488.37,8625.06034250
2018-05-07,9487.39,9634.50,9175.00,9421.73,12295.97829288
2018-05-08,9421.73,9450.00,9015.00,9239.35,12343.18279284
2018-05-09,9239.34,9368.79,8974.62,9281.74,11067.94940024
2018-05-10,9271.31,9393.00,9066.05,9089.05,11035.52402121
2018-05-11,9088.64,9128.88,8503.74,8613.50,19577.52292740
2018-05-12,8606.27,8652.80,8208.81,8492.13,16978.05371122
2018-05-13,8487.97,8687.01,8335.56,8625.78,9422.30375578
2018-05-14,8620.21,8828.27,8286.57,8756.99,18053.59981479
2018-05-15,8756.89,8900.90,8400.00,8555.60,13961.02038660
2018-05-16,8555.45,8569.92,8100.01,8252.72,12872.74409938
2018-05-17,8251.00,8500.00,8110.02,8176.33,7728.26191694
2018-05-18,8176.33,8275.10,7929.53,8231.42,8413.98762281
2018-05-19,8235.61,8395.00,8141.08,8313.12,3533.48346304
2018-05-20,8313.14,8551.79,8170.71,8517.04,5254.57436501
2018-05-21,8517.33,8590.00,8320.00,8373.01,6187.14637471
2018-05-22,8378.99,8455.00,8119.38,8187.98,7451.84136757
2018-05-23,8187.99,8205.00,7435.49,7590.34,17594.60433355
2018-05-24,7599.99,7733.99,7267.24,7585.48,12868.64033459
2018-05-25,7577.75,7661.07,7328.13,7427.02,10347.10520898
2018-05-26,7427.01,7622.87,7360.50,7519.28,3736.77290715
2018-05-27,7522.24,7614.90,7213.09,7302.99,3966.94064182
2018-05-28,7301.98,7445.00,7170.00,7239.22,5478.92170087
2018-05-29,7239.99,7537.00,7026.90,7470.00,11183.43966417
2018-05-30,7470.00,7559.00,7273.89,7314.06,9056.41240986
2018-05-31,7311.52,7601.23,7307.84,7539.49,7144.69915594
2018-06-01,7530.97,7620.01,7348.45,7436.58,7529.62749686
2018-06-02,7436.69,7700.00,7394.40,7659.65,4410.38668444
2018-06-03,7659.62,7790.69,7581.03,7709.25,4221.22804114
2018-06-04,7701.37,7764.44,7449.68,7499.99,6881.02778141
2018-06-05,7499.99,7685.00,7360.00,7620.00,9813.63875655
2018-06-06,7620.00,7685.00,7482.61,7527.99,6782.42771914
2018-06-07,7527.99,7750.00,7510.72,7692.51,8251.72686914
2018-06-08,7690.65,7697.93,7542.00,7630.70,4816.62482582
2018-06-09,7630.90,7686.45,7573.36,7619.00,2113.69836810
2018-06-10,7619.00,7636.59,6627.70,6839.60,12221.36336692
2018-06-11,6841.41,6843.35,6634.86,6757.23,13247.34099523
2018-06-12,6757.52,6919.97,6461.42,6514.60,8214.49300541
2018-06-13,6511.81,6624.45,6120.00,6292.50,19543.95812112
2018-06-14,6286.39,6708.10,6230.87,6644.89,14744.05479315
2018-06-15,6644.69,6691.28,6473.00,6551.46,7135.62754013
2018-06-16,6550.94,6557.82,6333.63,6490.63,4092.65058291
2018-06-17,6497.91,6575.35,6450.00,6512.35,2530.40811595
2018-06-18,6513.59,6793.00,6381.25,6693.06,6130.36345663
2018-06-19,6695.78,6841.81,6660.21,6742.36,5380.46540148
2018-06-20,6748.65,6809.26,6558.95,6752.69,5503.99546740
2018-06-21,6752.85,6792.20,6677.85,6720.00,4538.42175425
2018-06-22,6720.00,6754.16,6085.59,6194.37,15828.30964445
2018-06-23,6201.63,6220.00,5940.00,6146.81,7206.96725767
2018-06-24,6146.81,6261.00,5780.00,6192.99,11330.46678051
2018-06-25,6192.99,6365.34,6075.01,6257.43,10034.23199105
2018-06-26,6257.43,6280.00,6120.00,6171.10,6535.84546184
2018-06-27,6167.38,6264.00,5985.00,6142.79,8367.19138587
2018-06-28,6142.09,6181.11,6052.01,6088.98,5350.88279491
2018-06-29,6084.01,6098.73,5774.72,5876.69,12984.82413126
2018-06-30,5877.48,6510.00,5877.48,6325.68,9817.40521536
2018-07-01,6325.67,6438.55,6259.34,6320.77,3850.25941940
2018-07-02,6314.86,6667.57,6270.69,6615.84,8761.24935974
2018-07-03,6615.41,6666.00,6533.00,6603.82,5183.60490105
2018-07-04,6608.97,6792.28,6413.20,6687.96,7253.69026105
2018-07-05,6687.95,6700.00,6445.31,6506.64,8135.74037139
2018-07-06,6507.53,6636.15,6449.76,6567.12,5541.30150568
2018-07-07,6564.61,6624.79,6510.00,6541.45,3541.76949350
2018-07-08,6541.45,6820.00,6510.00,6760.98,5762.46590840
2018-07-09,6761.02,6769.34,6657.01,6706.79,6841.81947586
2018-07-10,6707.04,6814.72,6298.95,6373.75,9207.28846486
2018-07-11,6375.65,6407.51,6270.84,6350.00,7242.39615852
2018-07-12,6352.99,6381.25,6085.59,6174.76,6833.30588855
2018-07-13,6179.38,6337.25,6072.00,6174.99,6453.55735204
2018-07-14,6177.35,6298.00,6121.01,6267.99,2984.62752103
2018-07-15,6269.53,6397.21,6205.47,6362.99,3642.33472002
2018-07-16,6362.99,6724.78,6333.63,6675.01,8631.31427507
2018-07-17,6674.96,7468.31,6641.35,7295.13,12282.32400303
2018-07-18,7295.13,7599.98,7269.84,7400.00,13295.37751701
2018-07-19,7393.77,7513.00,7239.15,7448.08,9094.31600840
2018-07-20,7448.08,7696.88,7265.00,7344.97,9911.89125000
2018-07-21,7344.99,7449.66,7212.00,7424.99,4833.20246646
2018-07-22,7418.61,7551.94,7336.15,7520.01,3527.88320266
2018-07-23,7523.21,7800.00,7338.91,7744.19,13226.33108653
2018-07-24,7746.99,8356.40,7690.16,8266.41,17649.72511469
2018-07-25,8266.41,8496.96,8049.22,8163.45,11063.41172615
2018-07-26,8168.35,8314.77,8126.84,8262.23,5775.89402339
2018-07-27,8260.86,8287.84,7798.48,8208.76,11713.32522328
